cd_filial;"nm_fantasia";nr_anomes_movimento;"cd_fornecedor";"nm_fornecedor_razao_social";"nm_divisao";cd_produto;"de_produto";"de_codigo_barras";"id_situacao_produto";"de_categoria_mercadologica";qt_saldo_final
522;"PP JLLE PROCOPIO GOMES";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";2
534;"ESTOQUE CENTRAL";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";92
537;"PP JLLE RODRIGUES";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";2
538;"PP CX DO SUL ANA RECH";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";3
541;"PP BENTO GONÇALVES SALDANHA";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";2
540;"PP POA TERESOPOLIS";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";1
544;"PP TUBARÃO UNISUL";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";2
547;"DC S BENTO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";2
555;"PP CTBA JARDIM DAS AMERICAS";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";4
556;"PP ITAPEMA KOMPRÃO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";3
554;"PP BENTO GONÇALVES SÃO ROQUE";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";2
552;"PP LAPA";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";2
553;"PP RIO NEGRINHO GERMÂNIA II";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";1
548;"PP FPOLIS CAPOEIRAS";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";2
550;"DC TUBARÃO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";2
542;"PP MEIA PRAIA III";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";2
512;"PP POA SARANDI";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";1
515;"PP LONDRINA QUINTINO BOCAIÚVA";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";1
511;"PP TRÊS LAGOAS";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";1
508;"PP S JOSÉ AREIAS";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";1
509;"PP PELOTAS FRAGATA";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";1
501;"PP CTBA NOVO MUNDO II";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";2
502;"PP POA GETÚLIO VARGAS";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";2
503;"PP PASSO FUNDO SAO CRISTOVÃO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";1
500;"PP CASCAVEL PARANÁ";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";2
665;"PP FPOLIS RIO VERMELHO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";2
664;"PP TIJUCAS KOMPRÃO I";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";1
666;"PP CTBA XAXIM";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";1
673;"PP BLU GARCIA I";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";2
672;"PP CAMPO GRANDE AFONSO PENA";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";2
674;"PP POA CRISTÓVÃO COLOMBO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";2
658;"PP FPOLIS ABRAÃO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";2
656;"PP S FRANCISCO DO SUL KOMPRÃO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";4
620;"PP PANAMBI";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";1
142;"PP PALHOÇA ARIRIU";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";3
115;"PP CX DO SUL HERCULES GALLÓ";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";1
119;"PP ARAQUARI KOMPRÃO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";2
141;"PP PALHOÇA PAGANI II";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";1
121;"PP COXIM II";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";2
117;"PP JLLE PARQUE GUARANI";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";1
110;"PP ARARANGUÁ";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";2
123;"PP ITAJAÍ I";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";1
1;"MERCADORIAS EM TRANSITO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";1
39;"DC CHAPECÓ I";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";2
146;"PP GOVERNADOR CELSO RAMOS";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";3
140;"DC NAVEGANTES II";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";1
112;"PP FPOLIS JURERÊ II";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";2
42;"DC LAGES I";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";2
71;"DC ITAJAÍ I";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";1
84;"DC JARAGUÁ";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";1
97;"PP BLU PRAÇA";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";1
13;"PP JLLE XV";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";1
682;"PP CTBA JOÃO BETTEGA";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";1
679;"PP CHAPECÓ GETÚLIO III";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";2
680;"PP JLLE BOM RETIRO ALBINO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";2
685;"PP LONDRINA DUQUE DE CAXIAS";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";1
684;"PP PINHAIS JACOB";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";1
683;"PP POA SALVADOR FRANÇA";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";2
697;"DC S BENTO OXFORD";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";2
722;"DC JLLE PETRÓPOLIS";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";2
737;"PP JLLE PRÍNCIPE";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";2
725;"PP INDAIAL";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";2
726;"DC FPOLIS COQUEIROS";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";2
728;"DC JLLE DONA HELENA";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";2
730;"DC JLLE JOÃO COLIN";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";1
745;"DC JLLE PIRABEIRABA";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";2
738;"PP FPOLIS MAURO RAMOS";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";2
739;"PP FPOLIS ALVARO DE CARVALHO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";1
741;"DC JLLE AMÉRICA";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";5
747;"PP BLU I";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";2
748;"PP FPOLIS DEMÉTRIO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";1
703;"PP NAVEGANTES I";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";1
706;"PP ITAJAÍ FAZENDA";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";2
707;"PP FPOLIS ESTREITO I";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";2
694;"DC GUARAMIRIM";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";1
692;"DC JLLE ITAUM";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";1
693;"DC PALHOÇA";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";1
689;"PP CRICIÚMA PRÓSPERA";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";3
691;"PP S JOSÉ BARREIROS";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";1
686;"DC JLLE COSTA E SILVA";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";1
352;"DC ITAJAÍ II";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";4
367;"PP CANOAS AÇUCENA";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";1
368;"PP BLU PROGRESSO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";2
374;"PP FPOLIS FELIPE SCHMIDT III";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";1
373;"PP CAMPO GRANDE MARECHAL";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";1
372;"PP TIMBÓ I";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";1
376;"PP LONDRINA AYRTON SENNA";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";2
378;"PP BIGUAÇÚ II";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";1
379;"PP LONDRINA SERGIPE";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";1
386;"PP CAMPO GRANDE ARY COELHO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";1
388;"PP POA MARILAND";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";1
389;"PP PELOTAS";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";2
385;"PP CTBA HUGO LANGE";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";3
384;"PP POA PROTASIO ALVES";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";1
391;"PP MARINGÁ JOSÉ BONIFÁCIO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";1
390;"PP CX DO SUL CIDADE NOVA";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";1
398;"PP SJ DOS PINHAIS CALÇADÃO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";2
392;"PP LAJEADO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";1
393;"PP NOVA ANDRADINA I";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";1
395;"PP PARANAVAÍ";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";1
396;"PP MAFRA II";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";1
383;"PP CACHOEIRINHA";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";1
382;"PP CTBA BACACHERI";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";2
380;"PP CTBA MUFFATO LINHA VERDE";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";2
381;"PP PARANAGUÁ MUFFATO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";1
678;"PP CX DO SUL JARDIM ELDORADO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";2
677;"DC FPOLIS SANTA MÔNICA";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";2
675;"PP FPOLIS SACO DOS LIMÕES";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";1
371;"PP BENTO GONÇALVES BOTAFOGO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";2
362;"DC CHAPECÓ III";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";1
363;"DC TUBARÃO PATRÍCIO LIMA";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";1
359;"PP BOMBINHAS KOCH";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";1
353;"PP JARAGUÁ VIEIRAS";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";2
356;"PP ITAPEMA KOCH CASA BRANCA";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";1
354;"DC CHAPECÓ II";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";1
794;"PP CTBA MARECHAL I";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";3
792;"PP SJ DOS PINHAIS I";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";3
793;"PP N HAMBURGO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";1
797;"PP VIAMÃO";202501;"053410783";"LABORATORIOS SERVIER DO BRASIL LTDA";"DV PBM SERVIER";725585;"ACERTIL : C/30 CPR REV 10MG";"7898029550247";"Ativo";"RX PROMOVIDO";2
